Fecha,Producto,Cantidad,Precio,Ciudad,Cliente,Total
2025-07-24,Mouse,4,875.88,Cancún,Alfonso Martín Marrero Pineda,3503.52
2025-07-25,Mouse,1,1075.77,Querétaro,Miriam Ruby Rascón Leal,1075.77
2025-01-27,Smartphone,10,553.86,Querétaro,Hugo Óscar Peña,5538.6
2025-02-08,Monitor,5,1946.0,Puebla,Susana Elisa Nieto Fajardo,9730.0
2025-07-02,Audífonos,10,736.06,Monterrey,Aldonza Elena Curiel,7360.599999999999
2025-04-19,Teclado,5,466.56,Toluca,Leonel Teodoro Narváez Sanches,2332.8
2024-09-30,Smartphone,8,1005.81,Toluca,Georgina Sara Orellana Bétancourt,8046.48
2024-12-08,Audífonos,3,901.83,Toluca,Alberto José María Pedraza,2705.4900000000002
2024-11-30,Monitor,6,1130.49,Monterrey,Ángela Villanueva,6782.9400000000005
2025-01-17,Cámara,1,419.13,Ciudad de México,Ing. Rebeca Luna,419.13
2024-12-05,Monitor,6,854.1,Ciudad de México,Diana Aurelio Ozuna Orosco,5124.6
2024-12-19,Teclado,4,1612.29,Monterrey,Estela Gurule Saavedra,6449.16
2024-11-30,Teclado,1,356.64,Monterrey,Miriam Domínguez Anaya,356.64
2025-04-20,Impresora,2,903.21,Querétaro,Rosa José Manuél Riojas Puga,1806.42
2024-11-30,Monitor,4,790.77,Monterrey,Vanesa Badillo,3163.08
2024-10-05,Smartphone,5,1230.49,Puebla,Amanda Botello,6152.45
2025-07-14,Impresora,6,670.88,Querétaro,Dr. Marco Antonio Nevárez,4025.2799999999997
2024-08-24,Tablet,3,1459.27,Puebla,Gregorio Oquendo Cervantes,4377.8099999999995
2024-08-16,Smartphone,5,603.81,Ciudad de México,Dr. Sara de la Rosa,3019.0499999999997
2024-12-01,Cámara,10,1415.09,Querétaro,Rosario Jacinto Córdova,14150.9
2024-12-10,Monitor,6,1161.47,Puebla,Lic. Delia Villanueva,6968.82
2025-01-09,Cámara,10,1106.11,Monterrey,Salvador Garrido Cavazos,11061.099999999999
2025-05-29,Audífonos,8,267.65,Cancún,Francisco Uriel Castro,2141.2
2024-09-07,Mouse,5,463.71,Puebla,Mtro. Silvia Rivera,2318.5499999999997
2025-04-12,Laptop,7,1157.96,Toluca,Trinidad Ivonne Meraz,8105.72
2025-03-02,Audífonos,5,1997.02,Puebla,Florencia Zavala Zedillo,9985.1
2025-01-22,Cámara,1,543.09,Toluca,Dr. Elsa Almanza,543.09
2024-11-07,Audífonos,5,485.11,Guadalajara,José Luis Marisol Nazario Lucio,2425.55
2025-05-14,Smartphone,6,546.96,Ciudad de México,Gabriela Olivares,3281.76
2024-12-16,Laptop,4,772.09,Cancún,Rafaél Durán,3088.36
2025-07-01,Cámara,1,1699.28,Ciudad de México,Carmen Villarreal,1699.28
2024-12-05,Teclado,9,170.89,Monterrey,César Cuellar Ulloa,1538.0099999999998
2025-05-06,Audífonos,3,647.99,Ciudad de México,Cecilia Ernesto Véliz,1943.97
2025-06-19,Smartphone,4,1391.19,Cancún,Mauro Israel Sanches Valles,5564.76
2024-09-16,Mouse,3,754.4,Cancún,Mtro. Alicia Sáenz,2263.2
2024-10-03,Tablet,4,849.56,Monterrey,Javier Beltrán,3398.24
2025-06-01,Mouse,6,1236.24,Guadalajara,Ernesto Zúñiga Narváez,7417.4400000000005
2025-01-01,Audífonos,8,247.82,Querétaro,Sr(a). Ricardo Sepúlveda,1982.56
2025-06-23,Teclado,10,1869.57,Monterrey,Lic. Gregorio Sánchez,18695.7
2024-10-20,Cámara,9,267.5,Guadalajara,Sr(a). Marcela Pizarro,2407.5
2025-03-01,Audífonos,4,582.09,Ciudad de México,Elena Celia Serna,2328.36
2025-05-02,Impresora,8,310.1,Guadalajara,José Luis Carreón Romero,2480.8
2024-10-17,Laptop,3,957.15,Cancún,Hernán Perla Griego,2871.45
2024-08-15,Impresora,4,921.88,Querétaro,Mayte Porras,3687.52
2024-11-24,Tablet,4,319.87,Toluca,Juan Riojas Robledo,1279.48
2025-03-08,Monitor,3,153.6,Monterrey,Rufino Muro Bustos,460.79999999999995
2025-05-15,Teclado,2,178.93,Toluca,Mtro. Susana Romero,357.86
2025-05-15,Mouse,1,808.89,Ciudad de México,Dr. Abelardo Carmona,808.89
2025-02-03,Monitor,10,301.84,Puebla,Juan Estela Navarrete,3018.3999999999996
2025-02-15,Laptop,7,422.78,Cancún,Julio Zacarías Jurado Rivera,2959.46
2024-09-27,Tablet,1,1551.63,Querétaro,Lic. Javier Granados,1551.63
2024-09-11,Laptop,5,547.35,Puebla,Jacinto Negrete,2736.75
2024-10-06,Mouse,5,1261.06,Monterrey,Carla Ávalos,6305.299999999999
2025-03-03,Audífonos,7,1739.15,Puebla,José Eduardo Zeferino Gollum,12174.050000000001
2024-11-21,Tablet,2,1806.32,Puebla,Sr(a). Marisela Bonilla,3612.64
2024-12-04,Audífonos,10,1866.36,Cancún,Alfonso Pelayo,18663.6
2025-02-21,Teclado,3,949.77,Cancún,Dr. Carolina Urías,2849.31
2025-05-21,Smartphone,3,1448.41,Toluca,Cristobal Alejandro,4345.2300000000005
2025-03-23,Impresora,3,1449.12,Guadalajara,Georgina Ojeda Covarrubias,4347.36
2025-07-04,Tablet,5,1306.05,Guadalajara,Ángela Muñoz Piña,6530.25
2024-11-15,Audífonos,5,148.48,Cancún,Florencia Rolón,742.4
2024-10-05,Mouse,8,1653.32,Cancún,Arcelia Valladares,13226.56
2024-12-26,Smartphone,10,1186.24,Cancún,Luz Rebeca Acosta Soria,11862.4
2025-02-06,Teclado,2,1531.69,Monterrey,Jorge María Solano Escobedo,3063.38
2025-05-30,Mouse,1,489.27,Guadalajara,Luis Miguel Alvarez Rivera,489.27
2024-09-22,Impresora,2,1340.03,Monterrey,Esteban de Anda,2680.06
2024-11-12,Teclado,6,1616.28,Guadalajara,Israel Calderón,9697.68
2024-09-15,Audífonos,5,860.79,Monterrey,Ignacio Soledad Salinas Villaseñor,4303.95
2025-01-21,Smartphone,6,290.68,Toluca,Lic. Abel Castillo,1744.08
2025-02-15,Impresora,4,320.7,Ciudad de México,Paola Raúl Vélez,1282.8
2025-01-19,Audífonos,8,945.59,Monterrey,Gloria Raquel Pichardo,7564.72
2024-12-09,Impresora,5,706.87,Cancún,Dr. Sandra Zambrano,3534.35
2024-11-17,Teclado,2,1138.06,Guadalajara,Débora Alicia Canales,2276.12
2025-02-04,Impresora,8,1790.64,Ciudad de México,Lorenzo Jáquez,14325.12
2025-07-23,Laptop,7,908.0,Monterrey,Andrés Correa Mena,6356.0
2024-12-11,Audífonos,2,1710.45,Cancún,Ing. Lucas Villarreal,3420.9
2025-03-05,Laptop,10,1592.48,Monterrey,Silvia Bruno Rosario Bueno,15924.8
2024-12-03,Mouse,9,1683.93,Ciudad de México,Sr(a). Darío Téllez,15155.37
2024-11-30,Laptop,8,1579.47,Querétaro,Armando Mayte Carrero,12635.76
2025-07-03,Mouse,6,603.26,Guadalajara,Débora Anguiano Lara,3619.56
2025-01-20,Monitor,1,651.77,Guadalajara,Ing. Beatriz González,651.77
2025-03-05,Smartphone,9,1215.62,Puebla,Ángela Silvano Cruz,10940.579999999998
2025-05-02,Cámara,4,908.63,Puebla,Martín Miguel Crespo Cornejo,3634.52
2025-02-08,Impresora,8,1947.65,Toluca,Pamela Eva Báez,15581.2
2025-03-10,Impresora,5,1796.36,Querétaro,Yuridia Urías,8981.8
2024-10-17,Smartphone,3,917.29,Ciudad de México,Mercedes Flavio Raya,2751.87
2025-06-30,Smartphone,2,1479.36,Guadalajara,Ing. Horacio Soto,2958.72
2025-04-24,Monitor,10,348.58,Ciudad de México,Marisol Omar Urías Anaya,3485.7999999999997
2024-10-18,Mouse,1,479.78,Toluca,Rubén Lozada Tejada,479.78
2025-02-04,Monitor,7,556.27,Guadalajara,Jaqueline Hilda Mora Muro,3893.89
2024-11-27,Mouse,1,1023.66,Guadalajara,Rolando Yuridia Irizarry,1023.66
2025-07-07,Impresora,5,1767.8,Querétaro,Yolanda Rosas,8839.0
2024-08-23,Laptop,4,1954.75,Toluca,Jos Tania Gurule,7819.0
2025-01-03,Tablet,6,807.71,Toluca,Sr(a). Daniel Franco,4846.26
2025-04-20,Laptop,2,389.83,Ciudad de México,Arturo Valle Acevedo,779.66
2024-08-06,Cámara,1,288.78,Ciudad de México,María Irma Lucio Saldivar,288.78
2024-08-24,Monitor,1,1432.06,Guadalajara,Itzel Saldivar Villalpando,1432.06
2025-03-15,Monitor,5,969.45,Monterrey,Emilio Zoé Salas Maestas,4847.25
2025-01-26,Laptop,10,1001.24,Ciudad de México,Jonás Juárez Ramón,10012.4
2024-08-15,Monitor,2,618.24,Toluca,Bruno Lucas Vargas,1236.48
2024-12-26,Smartphone,3,459.32,Querétaro,María José Marco Antonio Calvillo Olivera,1377.96
2025-01-11,Audífonos,5,316.72,Querétaro,Serafín Felix Laboy Saldaña,1583.6000000000001
2025-05-09,Mouse,3,1107.8,Puebla,Leonor Arredondo de la O,3323.3999999999996
2025-06-19,Teclado,9,1450.45,Cancún,Camila Aparicio Benavides,13054.050000000001
2025-05-29,Smartphone,7,1312.22,Toluca,Noemí Bruno Mejía Yáñez,9185.54
2025-06-19,Laptop,6,1111.57,Querétaro,Sr(a). Sofía Luna,6669.42
2025-08-01,Monitor,3,1320.1,Guadalajara,Ana María Aurelio Cervántez,3960.2999999999997
2024-11-07,Smartphone,2,1177.17,Cancún,Delia Yeni Ponce Irizarry,2354.34
2024-10-28,Cámara,10,922.55,Ciudad de México,Israel Lilia Arias,9225.5
2025-02-04,Laptop,1,1363.32,Monterrey,Amalia Esquibel Rodríquez,1363.32
2024-09-29,Impresora,7,546.76,Ciudad de México,Hugo Casillas Iglesias,3827.3199999999997
2025-01-09,Audífonos,9,1425.47,Cancún,Felix Citlali Cuellar,12829.23
2024-10-30,Laptop,8,933.45,Ciudad de México,Sr(a). José Juárez,7467.6
2025-02-21,Mouse,10,1143.59,Ciudad de México,Elvira Aguayo,11435.9
2025-05-21,Teclado,6,759.02,Ciudad de México,Sonia Arriaga,4554.12
2025-06-08,Mouse,1,1265.92,Guadalajara,Sessa Loera,1265.92
2024-09-18,Cámara,2,1306.54,Querétaro,Caridad Longoria Echeverría,2613.08
2025-01-24,Tablet,5,576.24,Puebla,Marisol Anabel Padrón,2881.2
2024-08-13,Teclado,6,1047.75,Querétaro,Olivia Zedillo Bernal,6286.5
2025-04-12,Monitor,8,191.86,Querétaro,José Manuél Gabriela Negrete,1534.88
2025-03-18,Mouse,10,155.79,Ciudad de México,Sr(a). Eva Espinoza,1557.8999999999999
2024-12-10,Smartphone,6,1723.12,Cancún,Luis Manuel Úrsula Flores,10338.72
2025-02-12,Tablet,3,244.41,Ciudad de México,Felipe Mesa,733.23
2024-10-22,Cámara,9,428.19,Guadalajara,María Luisa Mercado Muñiz,3853.71
2025-04-29,Tablet,3,1678.58,Toluca,Lic. Augusto Ponce,5035.74
2024-12-28,Teclado,10,1494.76,Toluca,Mtro. Octavio Covarrubias,14947.6
2025-07-23,Teclado,7,672.35,Cancún,Miguel Hernández,4706.45
2024-09-07,Tablet,1,694.34,Ciudad de México,Serafín Godoy,694.34
2025-05-29,Teclado,1,1174.65,Guadalajara,Adán Marrero,1174.65
2025-05-01,Teclado,4,1003.13,Querétaro,Eugenio Camila Fajardo,4012.52
2025-01-29,Impresora,1,1398.39,Guadalajara,Alma Valenzuela Espino,1398.39
2024-08-15,Teclado,1,1464.02,Guadalajara,Sr(a). Enrique Lara,1464.02
2025-05-25,Cámara,1,1701.0,Ciudad de México,José Luis Julia Aparicio,1701.0
2024-12-21,Mouse,8,354.34,Querétaro,Lic. Clemente Segura,2834.72
2025-03-14,Teclado,1,951.61,Ciudad de México,José Manuél Eugenio Mendoza Menéndez,951.61
2025-02-10,Cámara,8,109.82,Cancún,Homero Bañuelos,878.56
2025-05-27,Mouse,4,1815.98,Guadalajara,Ángela Isaac Ozuna Padrón,7263.92
2025-02-11,Mouse,2,1537.55,Guadalajara,Bernardo Villegas,3075.1
2025-05-31,Impresora,2,433.08,Querétaro,Fernando Velasco,866.16
2025-07-12,Laptop,10,911.64,Guadalajara,Eduardo Olivárez Caldera,9116.4
2025-06-09,Audífonos,1,1304.64,Toluca,Jacobo Barbara Laboy Ferrer,1304.64
2025-01-08,Audífonos,1,741.52,Querétaro,Gilberto Antonio Niño Jasso,741.52
2025-04-01,Teclado,5,1868.66,Cancún,Ing. Estela Portillo,9343.300000000001
2025-07-06,Audífonos,1,1077.91,Querétaro,Pedro María Leyva,1077.91
2024-12-10,Smartphone,10,448.35,Toluca,Eloy Rocío Farías Blanco,4483.5
2024-08-22,Teclado,6,129.93,Toluca,Ing. Alejandra Cedillo,779.58
2025-05-14,Teclado,2,1424.74,Cancún,Gonzalo Sarabia Tapia,2849.48
2025-05-07,Smartphone,2,855.44,Guadalajara,Francisca Laureano,1710.88
2024-12-16,Audífonos,6,106.46,Cancún,Dr. Dolores Candelaria,638.76
2024-10-24,Tablet,10,103.39,Toluca,Ignacio Indira Ponce,1033.9
2024-09-10,Teclado,5,932.76,Puebla,Andrea Juan Collado,4663.8
2025-01-20,Teclado,6,1386.21,Ciudad de México,Camilo Razo Rascón,8317.26
2025-07-20,Monitor,5,121.48,Toluca,Adriana Marisol Vigil,607.4
2025-05-22,Tablet,8,1777.83,Toluca,Magdalena Salazar,14222.64
2025-03-14,Mouse,7,1779.65,Puebla,Esperanza Jorge Luis Corral,12457.550000000001
2025-01-03,Cámara,10,447.13,Guadalajara,Araceli Báez,4471.3
2024-11-30,Tablet,4,1264.09,Ciudad de México,Jaqueline Dulce María Gutiérrez,5056.36
2025-02-07,Cámara,7,1121.86,Toluca,Espartaco Narváez Merino,7853.0199999999995
2024-11-28,Impresora,5,1791.26,Ciudad de México,Susana Mariana Villarreal,8956.3
2025-03-30,Smartphone,6,230.58,Toluca,Rosa María Cristina Luna Bustamante,1383.48
2024-12-14,Mouse,5,300.97,Guadalajara,Guillermina Abril Meraz,1504.8500000000001
2025-04-26,Audífonos,2,247.21,Querétaro,Elisa Alcala Fonseca,494.42
2025-04-19,Monitor,6,1262.55,Toluca,Zacarías Hernández,7575.299999999999
2024-11-24,Audífonos,1,375.32,Querétaro,Anabel Alonso Macías,375.32
2025-01-12,Impresora,1,1148.28,Ciudad de México,Ing. Reynaldo Muro,1148.28
2024-10-12,Tablet,9,920.97,Puebla,Diana Vanesa Canales,8288.73
2025-03-25,Teclado,9,779.36,Cancún,Pilar Bernal Peres,7014.24
2024-11-19,Teclado,10,1039.59,Ciudad de México,Delia Benavides,10395.9
2024-09-13,Tablet,6,1155.91,Toluca,Reynaldo de la O,6935.460000000001
2025-03-09,Smartphone,6,878.52,Toluca,Conchita Sisneros Trujillo,5271.12
2025-01-13,Teclado,4,1367.64,Toluca,Sr(a). Horacio Yáñez,5470.56
2025-06-15,Mouse,2,482.77,Puebla,Angélica Cristina Jurado Díaz,965.54
2025-02-06,Tablet,8,704.2,Toluca,Daniela María Luisa Osorio,5633.6
2024-11-28,Mouse,2,1712.7,Monterrey,Sr(a). Teresa Villalobos,3425.4
2025-04-17,Mouse,1,941.93,Ciudad de México,Guillermo Raquel Guerra,941.93
2024-09-09,Impresora,1,815.7,Querétaro,Nancy de la Rosa Barragán,815.7
2025-01-14,Monitor,6,1375.66,Cancún,Patricia Yeni Ruiz,8253.960000000001
2025-03-21,Monitor,4,1131.74,Toluca,Uriel Valle Campos,4526.96
2025-01-06,Mouse,8,756.02,Ciudad de México,Josefina Vicente Zúñiga Zayas,6048.16
2025-05-23,Audífonos,8,130.21,Cancún,Claudia Aurora Rendón Briseño,1041.68
2025-06-18,Laptop,3,1806.27,Ciudad de México,Patricia Mares,5418.8099999999995
2025-07-21,Mouse,1,1482.42,Guadalajara,Lorena Miramontes,1482.42
2025-04-19,Laptop,2,1307.9,Puebla,Raúl Cristina Valenzuela Ontiveros,2615.8
2025-05-11,Laptop,6,1498.69,Guadalajara,Mauro Carbajal Rodarte,8992.14
2024-12-21,Cámara,4,1803.5,Querétaro,Leonel Patricia Quesada Ballesteros,7214.0
2024-10-09,Monitor,2,1871.42,Toluca,Israel Paz Matos,3742.84
2024-11-19,Laptop,4,1438.63,Puebla,José Vicente González,5754.52
2025-07-02,Tablet,10,1783.77,Puebla,Itzel Quiñónez,17837.7
2025-01-08,Impresora,4,979.84,Puebla,Noelia Eric Brito Solano,3919.36
2024-11-06,Monitor,1,779.49,Cancún,Aldo Caridad Fonseca,779.49
2025-03-23,Audífonos,7,1750.29,Ciudad de México,Dr. Esparta Aparicio,12252.029999999999
2024-12-28,Teclado,10,363.8,Cancún,Germán Gregorio Alvarado,3638.0
2024-11-29,Audífonos,10,1833.71,Cancún,Dr. Amelia Concepción,18337.1
2024-08-30,Tablet,1,1561.14,Monterrey,Abraham Hernán Pabón Rosario,1561.14
2025-03-09,Laptop,7,1700.96,Querétaro,Soledad Benjamín Laboy Osorio,11906.720000000001
2025-06-03,Teclado,7,844.59,Cancún,Ángel Porfirio Villanueva Palomino,5912.13
2025-03-14,Impresora,2,1089.25,Querétaro,Lic. María Luisa Alejandro,2178.5
2024-08-06,Smartphone,8,713.3,Guadalajara,Patricia Santiago Maya Echeverría,5706.4
2025-07-28,Teclado,10,1250.5,Monterrey,Martín Nayeli Rosario,12505.0
2025-01-26,Laptop,10,980.88,Querétaro,Alejandra Venegas Navarrete,9808.8
2025-07-20,Cámara,7,1777.28,Toluca,Sr(a). Marisol Tovar,12440.96
2024-09-03,Cámara,4,420.06,Toluca,Rufino Carmona,1680.24
2024-11-21,Audífonos,3,783.81,Guadalajara,Ing. Aldo Alvarez,2351.43
2024-10-29,Cámara,10,370.84,Querétaro,Germán Salma Granados,3708.3999999999996
2025-05-31,Teclado,8,985.42,Ciudad de México,Ignacio Prieto Sandoval,7883.36
2024-10-20,Monitor,4,1034.38,Puebla,Ruby Sanches,4137.52
2024-11-23,Mouse,8,976.63,Ciudad de México,Dr. Celia Ulloa,7813.04
2024-11-04,Audífonos,10,1983.38,Monterrey,Perla Gabriel Girón,19833.800000000003
2024-11-29,Tablet,4,472.38,Guadalajara,Ing. Horacio Rodrígez,1889.52
2025-03-23,Cámara,10,754.91,Ciudad de México,Sr(a). Alicia Garibay,7549.099999999999
2025-03-08,Tablet,9,604.43,Cancún,Marcos Duarte,5439.87
2025-05-09,Mouse,1,1324.91,Puebla,José Manuél Anel Villalpando,1324.91
2024-10-18,Impresora,3,1536.32,Querétaro,Ing. Eugenio Fernández,4608.96
2024-12-10,Tablet,4,767.42,Ciudad de México,Lucas Antonio Espinosa,3069.68
2025-06-27,Audífonos,2,1081.72,Ciudad de México,Jerónimo Isaac Melgar,2163.44
2024-12-17,Impresora,2,1612.95,Monterrey,Ofelia Elvira Nieto Delgadillo,3225.9
2024-10-31,Smartphone,8,321.1,Guadalajara,María Luisa Trujillo Curiel,2568.8
2025-05-19,Tablet,8,831.78,Puebla,Miguel Ángel Úrsula Alfaro,6654.24
2024-09-11,Smartphone,1,1699.91,Cancún,Pilar Córdova Escalante,1699.91
2025-07-21,Monitor,5,1945.12,Cancún,Minerva Villegas,9725.599999999999
2025-02-17,Mouse,9,1538.53,Cancún,Mtro. María del Carmen Amador,13846.77
2025-04-21,Tablet,8,367.76,Monterrey,Sr(a). Iván Balderas,2942.08
2025-05-09,Teclado,7,1246.12,Ciudad de México,Juan Rosalia Covarrubias,8722.84
2024-10-27,Teclado,4,223.15,Guadalajara,Amanda Alba Borrego,892.6
2025-06-19,Cámara,9,1942.69,Monterrey,Guillermo Cornejo,17484.21
2025-08-03,Tablet,1,788.7,Toluca,Jaime Meraz,788.7
2025-05-22,Cámara,4,1278.92,Toluca,Guillermina Bianca Armendáriz Fernández,5115.68
2025-01-14,Tablet,10,1757.46,Toluca,Benjamín Quiroz,17574.6
2025-03-05,Mouse,8,1092.83,Guadalajara,Hernán María Altamirano,8742.64
2025-01-22,Mouse,3,1431.24,Cancún,Guillermina Esther Avilés,4293.72
2025-06-07,Laptop,6,510.22,Monterrey,Sr(a). Marisol Irizarry,3061.32
2024-12-14,Smartphone,10,116.84,Querétaro,Dr. Yeni Corona,1168.4
2024-10-29,Tablet,2,1929.61,Monterrey,Rocío Reynaldo Otero,3859.22
2025-03-07,Tablet,7,1537.91,Ciudad de México,Sr(a). Ana María Díaz,10765.37
2024-11-10,Mouse,1,913.3,Ciudad de México,Juana Karla Alva Barragán,913.3
2025-07-16,Tablet,9,406.78,Monterrey,Virginia Pabón,3661.0199999999995
2024-10-03,Laptop,4,1186.42,Ciudad de México,Ing. Mitzy Abrego,4745.68
2025-06-17,Laptop,3,375.75,Cancún,Ing. Trinidad Zedillo,1127.25
2024-08-31,Laptop,8,441.3,Ciudad de México,Elvira Adriana Cepeda,3530.4
2024-10-20,Tablet,9,1254.18,Monterrey,Sr(a). Ana María Vela,11287.62
2025-01-06,Mouse,6,1758.85,Puebla,Elisa Villagómez Bañuelos,10553.099999999999
2025-02-24,Impresora,2,1917.64,Querétaro,Tomás Hidalgo Lira,3835.28
2024-12-01,Smartphone,5,475.86,Querétaro,Mtro. Asunción Almaraz,2379.3
2025-07-12,Tablet,7,1096.38,Guadalajara,Armando Roque,7674.660000000001
2024-08-15,Mouse,9,1238.57,Puebla,Lic. Perla Mercado,11147.13
2025-01-07,Audífonos,10,375.6,Puebla,Mtro. Maximiliano Ortega,3756.0
2024-11-22,Audífonos,5,944.68,Monterrey,Andrés Palomo Granado,4723.4
2024-11-03,Audífonos,1,296.4,Puebla,Sr(a). Abraham Aragón,296.4
2025-06-07,Cámara,7,1256.47,Cancún,Virginia Gurule,8795.29
2024-09-08,Monitor,2,1939.47,Puebla,Augusto Eva Macías Romo,3878.94
2024-11-21,Teclado,3,850.92,Querétaro,Jesús Mata Núñez,2552.7599999999998
2025-03-08,Impresora,6,549.28,Puebla,Agustín Barrientos Samaniego,3295.68
2025-06-11,Audífonos,1,1785.94,Monterrey,Mtro. Adán Godoy,1785.94
2024-08-24,Cámara,1,530.89,Monterrey,Zacarías Villegas,530.89
2025-03-26,Cámara,7,983.56,Guadalajara,Ignacio Benavides Cano,6884.92
2025-05-29,Monitor,10,466.14,Querétaro,Leticia Anaya,4661.4
2024-08-19,Smartphone,4,1603.74,Puebla,Sr(a). Alonso Salinas,6414.96
2024-09-10,Smartphone,4,442.7,Querétaro,Ing. César González,1770.8
2025-06-21,Laptop,10,1229.54,Toluca,Citlali Bianca Castillo Bétancourt,12295.4
2024-09-23,Monitor,10,163.63,Cancún,Emiliano Porras Aguilera,1636.3
2024-11-15,Monitor,8,905.94,Puebla,Evelio Carlos Benavídez Escalante,7247.52
2025-02-08,Audífonos,8,451.21,Cancún,Anabel Alonso,3609.68
2024-10-24,Audífonos,6,1405.75,Puebla,Sergio Gilberto Valdés,8434.5
2024-12-13,Tablet,6,1271.07,Cancún,Carlota Timoteo Lucero Tirado,7626.42
2025-01-03,Monitor,8,1070.71,Puebla,Sr(a). Miriam Navarrete,8565.68
2024-11-03,Audífonos,8,1623.43,Cancún,Gloria Óscar Noriega,12987.44
2024-10-28,Smartphone,5,1874.88,Querétaro,Linda Cristian Castillo,9374.400000000001
2024-08-15,Teclado,10,1149.71,Toluca,Cristian Sofía Valles Carrasco,11497.1
2025-03-09,Cámara,9,411.54,Puebla,Dr. Jesús Orta,3703.86
2024-12-20,Laptop,6,1347.52,Ciudad de México,Mayte Negrón,8085.12
2025-01-19,Teclado,9,1964.87,Puebla,Sandra Aguilera Carrión,17683.829999999998
2024-12-15,Mouse,7,1008.0,Cancún,Tania Samuel Córdova,7056.0
2024-11-11,Teclado,8,748.93,Cancún,Pascual Verónica Menéndez,5991.44
2025-06-17,Teclado,9,1304.03,Monterrey,Violeta Magdalena Negrete Sauceda,11736.27
2025-03-17,Smartphone,3,178.68,Guadalajara,Carla Corona Munguía,536.04
2025-07-26,Laptop,1,1324.93,Toluca,Gregorio Rubén Ávila,1324.93
2025-04-21,Laptop,8,1412.46,Querétaro,Celia Aragón,11299.68
2024-10-31,Mouse,5,1958.61,Querétaro,Pilar Mora,9793.05
2025-02-02,Laptop,8,1759.02,Ciudad de México,Abelardo Casares,14072.16
2025-01-12,Laptop,5,876.66,Querétaro,Rodrigo Vélez Naranjo,4383.3
2024-10-06,Cámara,5,1652.16,Guadalajara,Sr(a). Anel Uribe,8260.800000000001
2025-02-13,Teclado,1,356.61,Ciudad de México,Ariadna Tirado,356.61
2024-11-22,Cámara,6,338.42,Monterrey,Mtro. Nadia Rangel,2030.52
2025-03-01,Tablet,4,1918.1,Guadalajara,Sr(a). Irma Montes,7672.4
2025-08-04,Mouse,2,1194.6,Toluca,Rolando Roque Peres,2389.2
2025-04-17,Laptop,1,1065.66,Guadalajara,Francisca María del Carmen Armenta Guevara,1065.66
2025-07-02,Audífonos,10,1838.74,Monterrey,Rufino Irene Rodrígez Briseño,18387.4
2024-10-30,Smartphone,5,1700.46,Guadalajara,Patricia Evelio Peres Zelaya,8502.3
2024-08-22,Impresora,9,1201.44,Cancún,Amelia Reyna Olmos,10812.960000000001
2025-07-05,Teclado,3,758.84,Toluca,María del Carmen Rodrigo Vallejo Flórez,2276.52
2025-02-10,Impresora,10,1546.32,Ciudad de México,Zoé Casas Montoya,15463.199999999999
2024-10-23,Impresora,3,1543.42,Querétaro,Olivia Paola Solano Meléndez,4630.26
2025-03-17,Mouse,4,1943.69,Ciudad de México,Sr(a). Omar Arredondo,7774.76
2024-11-15,Audífonos,8,1873.78,Puebla,Laura Casanova,14990.24
2025-03-01,Teclado,6,804.02,Querétaro,Patricio Elsa Cervántez,4824.12
2025-01-31,Tablet,2,807.82,Toluca,Sr(a). Dulce Ledesma,1615.64
2025-08-06,Laptop,5,1744.53,Toluca,Renato Noelia Macías,8722.65
2025-07-19,Laptop,6,639.44,Querétaro,Vicente Almanza,3836.6400000000003
2025-05-04,Smartphone,8,491.1,Monterrey,Perla Arcelia Riojas Arevalo,3928.8
2024-11-29,Impresora,8,755.39,Ciudad de México,Abril Negrón,6043.12
2024-09-22,Smartphone,9,1456.51,Ciudad de México,Catalina Orellana,13108.59
2025-07-21,Audífonos,1,1316.24,Puebla,Eric Zoé Véliz Romo,1316.24
2025-04-27,Teclado,4,107.56,Toluca,Daniel Villa,430.24
2025-06-05,Teclado,5,1764.26,Cancún,Adán Olivera Bernal,8821.3
2024-10-11,Laptop,8,1306.18,Puebla,Lic. Marcela Tamayo,10449.44
2025-03-28,Laptop,5,160.16,Querétaro,Ing. Alejandro Casárez,800.8
